"";"orgao";"uniorcam";"funcao";"subfuncao";"programa";"projativ";"rubrica";"recurso_vinculado";"contrapartida_recurso_vinculado";"numero_empenho";"credor";"caracteristica_peculiar";"complemento_recurso_vinculado";"ano_empenho";"cnpj";"data_base";"data_geracao";"entidade";"empenhado";"liquidado";"pago"
"1633";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000002231";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";619,08;619,08;619,08
"1634";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000002241";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";12741,71;12741,71;12741,71
"1635";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000002704";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";12838;12838;12838
"1636";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000002710";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";619,08;619,08;619,08
"1637";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000003142";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";11994,94;11994,94;11994,94
"1638";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000003147";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";619,08;619,08;619,08
"1639";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000003572";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";619,08;619,08;619,08
"1640";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000003581";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";10778,96;10778,96;10778,96
"1641";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000004061";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";619,08;619,08;619,08
"1642";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000004071";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";10236,49;10236,49;10236,49
"1643";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000004595";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";619,08;619,08;619,08
"1644";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000004604";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";9477,27;9477,27;9477,27
"1645";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000005072";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";10193,16;10193,16;10193,16
"1646";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000005077";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";619,08;619,08;619,08
"1647";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000005604";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";619,08;619,08;619,08
"1648";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000005613";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";10058,82;10058,82;10058,82
"1649";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000006324";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";10058,82;10058,82;10058,82
"1650";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.37.00.00.000";"0031";"0000";"0202000006331";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";619,08;619,08;619,08
"1651";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000000452";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1652";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000001121";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1653";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000001752";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1654";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000002239";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1655";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000002702";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1656";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000003140";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1657";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000003579";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1658";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000004069";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1659";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000004602";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1660";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000005070";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1661";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000005610";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1662";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.40.00.00.000";"0031";"0000";"0202000006320";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";601,28;601,28;601,28
"1663";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.43.00.00.000";"0031";"0000";"0202000006053";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";91123,65;91123,65;91123,65
"1664";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.43.00.00.000";"0031";"0000";"0202000006058";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";2206,46;2206,46;2206,46
"1665";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.45.00.00.000";"0031";"0000";"0202000000453";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";50299,97;50299,97;50299,97
"1666";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.45.00.00.000";"0031";"0000";"0202000000461";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1095,24;1095,24;1095,24
"1667";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.45.00.00.000";"0031";"0000";"0202000003582";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7532,52;7532,52;7532,52
"1668";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.45.00.00.000";"0031";"0000";"0202000004605";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";3297,49;3297,49;3297,49
"1669";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.45.00.00.000";"0031";"0000";"0202000006321";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";38786,59;38786,59;38786,59
"1670";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.45.00.00.000";"0031";"0000";"0202000006330";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1103,23;1103,23;1103,23
"1671";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.47.00.00.000";"0031";"0000";"0202000001751";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4988,3;4988,3;4988,3
"1672";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.47.00.00.000";"0031";"0000";"0202000002238";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";2401,84;2401,84;2401,84
"1673";"05";"02";"12";"361";"0002";"02119";"3.1.90.11.47.00.00.000";"0031";"0000";"0202000004068";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5194,62;5194,62;5194,62
"1674";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000000724";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";266,33;266,33;266,33
"1675";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000001408";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";175,25;175,25;175,25
"1676";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000002031";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";176,51;176,51;176,51
"1677";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000002501";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";176,51;176,51;176,51
"1678";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000002883";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";176,51;176,51;176,51
"1679";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000003332";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";176,51;176,51;176,51
"1680";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000003767";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";176,52;176,52;176,52
"1681";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000004287";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";176,52;176,52;176,52
"1682";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000004802";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";176,52;176,52;176,52
"1683";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000005300";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";176,52;176,52;176,52
"1684";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000005815";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";176,52;176,52;176,52
"1685";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.01.01.00.000";"0020";"0000";"0202000006574";249;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";264,78;264,78;264,78
"1686";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000000740";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";699,11;699,11;699,11
"1687";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000001426";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";460,02;460,02;460,02
"1688";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000002049";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";463,36;463,36;463,36
"1689";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000002455";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";463,36;463,36;463,36
"1690";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000002912";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";463,36;463,36;463,36
"1691";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000003325";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";463,36;463,36;463,36
"1692";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000003784";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";463,36;463,36;463,36
"1693";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000004304";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";463,36;463,36;463,36
"1694";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000004819";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";463,36;463,36;463,36
"1695";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000005317";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";463,36;463,36;463,36
"1696";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000005832";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";463,36;463,36;463,36
"1697";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000006204";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";463,36;463,36;463,36
"1698";"05";"02";"12";"361";"0002";"02119";"3.1.90.13.02.01.00.000";"0020";"0000";"0202000006592";155;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";695,03;695,03;695,03
"1699";"05";"02";"12";"361";"0002";"02119";"3.1.90.16.44.99.01.000";"0031";"0000";"0202000000456";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1528,99;1528,99;1528,99
"1700";"05";"02";"12";"361";"0002";"02119";"3.1.90.16.44.99.01.000";"0031";"0000";"0202000000463";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";43,29;43,29;43,29
"1701";"05";"02";"12";"361";"0002";"02119";"3.1.90.16.44.99.01.000";"0031";"0000";"0202000002242";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";312,09;312,09;312,09
"1702";"05";"02";"12";"361";"0002";"02119";"3.1.90.94.01.03.00.000";"0031";"0000";"0202000003578";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4096,35;4096,35;4096,35
"1703";"05";"02";"12";"361";"0002";"02119";"3.1.90.94.01.03.00.000";"0031";"0000";"0202000003583";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";12289,04;12289,04;12289,04
"1704";"05";"02";"12";"361";"0002";"02119";"3.1.90.94.01.03.00.000";"0031";"0000";"0202000004601";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1854,84;1854,84;1854,84
"1705";"05";"02";"12";"361";"0002";"02119";"3.1.90.94.01.03.00.000";"0031";"0000";"0202000004606";213;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";3709,68;3709,68;3709,68
"1706";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0020";"0000";"0202000000775";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;0;0
"1707";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0020";"0000";"0202000001459";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;0;0
"1708";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0020";"0000";"0202000001992";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;0;0
"1709";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0020";"0000";"0202000002487";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;0;0
"1710";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0020";"0000";"0202000002943";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;0;0
"1711";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0020";"0000";"0202000003359";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;0;0
"1712";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0020";"0000";"0202000003815";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;0;0
"1713";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0020";"0000";"0202000004336";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;0;0
"1714";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0020";"0000";"0202000004850";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;0;0
"1715";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0031";"0000";"0202000005018";6;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";150447,21;150447,21;150447,21
"1716";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0031";"0000";"0202000005349";6;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";16522,98;16522,98;16522,98
"1717";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0031";"0000";"0202000005864";6;"501";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";16856,77;16856,77;16856,77
"1718";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0031";"0000";"0202000006175";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";16090,06;16090,06;16090,06
"1719";"05";"02";"12";"361";"0002";"02119";"3.1.91.13.03.01.00.000";"0031";"0000";"0202000006623";6;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";23106,02;23106,02;23106,02
"1720";"05";"02";"12";"365";"0002";"01143";"4.4.90.51.99.02.00.000";"0020";"0000";"0202000004449";7558;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1255,21;1255,21;1255,21
"1721";"05";"02";"12";"365";"0002";"01143";"4.4.90.51.99.02.00.000";"0020";"0000";"0202000004490";7558;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1794,43;1794,43;1794,43
"1722";"05";"02";"12";"365";"0002";"01143";"4.4.90.51.99.02.00.000";"1014";"0000";"0202000004999";7558;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";37088,36;37088,36;37088,36
"1723";"05";"02";"12";"365";"0002";"01143";"4.4.90.51.99.02.00.000";"1014";"0000";"0202000005000";7558;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5405,88;5405,88;5405,88
"1724";"05";"02";"12";"365";"0002";"02021";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000000500";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5150,5;5150,5;5150,5
"1725";"05";"02";"12";"365";"0002";"02021";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000001165";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5224,51;5224,51;5224,51
"1726";"05";"02";"12";"365";"0002";"02021";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000001813";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5224,51;5224,51;5224,51
"1727";"05";"02";"12";"365";"0002";"02021";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000002298";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5224,51;5224,51;5224,51
"1728";"05";"02";"12";"365";"0002";"02021";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000002745";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5224,51;5224,51;5224,51
"1729";"05";"02";"12";"365";"0002";"02021";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000003178";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5224,51;5224,51;5224,51
"1730";"05";"02";"12";"365";"0002";"02021";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000003633";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5224,51;5224,51;5224,51
"1731";"05";"02";"12";"365";"0002";"02021";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000004111";213;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5224,51;5224,51;5224,51
